-0.3109736145,0.4618724883,0.4883195460,-0.3518612385,-0.1592309177,0.2850996852,-0.3153036833,0.5713304281,-0.5248273611,-0.2911211848
-0.2312953472,0.6116982102,-0.1825452894,-0.2472266853,0.3742297888,0.3174878359,-0.2989195883,0.5777830482,-0.4555645883,-0.0742249191
0.4826496542,-0.3187133372,0.4155383706,0.3558980525,-0.4830983877,-0.3597796559,-0.4954916239,0.3609640300,0.1274998784,0.3796010911
-0.4737744033,-0.4813281000,-0.0250251386,0.5411115885,-0.5202105641,0.5266226530,0.5374757648,-0.3810180724,0.1125261411,-0.2549898028
0.0668563619,0.5167047977,0.5653997660,-0.0976955220,-0.4716403186,-0.4502066374,-0.3382481337,0.4564711750,0.0842428058,-0.4025227726
-0.0374635421,0.4708632827,-0.6130451560,-0.5190035701,-0.1498259902,0.6643704176,-0.0145984469,-0.2614133954,0.0173144639,0.0006311482
0.4191632867,-0.4061888158,0.3408212960,-0.2408018410,0.4327900112,-0.5021430254,0.2707726657,-0.5466727018,0.1808899939,0.2937184870
-0.4052742124,0.4435076416,-0.2508851290,0.3328064680,-0.1219628304,-0.2682856023,-0.4522179961,0.5199807286,-0.5317981839,0.4984089434
-0.5516906977,-0.6844214797,0.2801341712,-0.0088339597,0.4958310723,0.3640486896,-0.3759960830,-0.0541544408,0.4929600954,0.4818904400
0.1708175391,0.5446460843,-0.1314540803,-0.4729502797,0.0048983865,-0.1172063127,-0.1827072501,-0.1811607629,-0.2091977447,0.3562087417
-0.5204851031,0.0838509053,0.3634793162,0.3762313724,-0.3467320800,0.3863257766,-0.6140931845,0.4106047153,0.3887887299,-0.4017481506
-0.0243003629,-0.1400954723,0.4249345958,0.4624235332,-0.5636724234,-0.1465653777,-0.4096008837,-0.0925877318,0.4584292769,0.3428095877
-0.1143654883,0.3061153591,0.1723798066,-0.4653917849,0.3699152768,-0.1262388974,0.3327372372,-0.3240354955,-0.3819636106,0.0623747334
0.4289155006,-0.5244276524,0.3883203268,0.1627700031,-0.6524138451,0.4224856496,-0.4149091244,0.3543224037,-0.1623365879,0.0299437717
-0.2185961306,-0.3053799570,-0.1845166385,-0.2976372540,-0.2702179551,0.4089639485,0.1880370080,-0.1080210209,0.3644395471,0.4355122149
-0.1392801851,0.4722959101,-0.0957262814,0.4665571153,0.4443621635,-0.0347289890,-0.4026111364,-0.3539710343,0.0945712030,-0.3708712161
0.4625105560,-0.2249760032,-0.3656968772,-0.2103611529,0.4532296062,0.4499043822,0.4381927252,0.4681803584,-0.3449727297,-0.1491617262
-0.5229737163,0.1399322897,-0.5979201198,0.4982470870,0.4755995572,0.5315049887,-0.1568511426,-0.1692102402,-0.2581372857,0.5239959359
-0.3792176545,0.3509117067,0.5138440132,0.3622951210,-0.5098527074,-0.3977902830,-0.4253743589,0.4300571084,0.4599215388,-0.4213353992
0.4459849894,0.0638474524,0.3076541722,0.3458109200,0.4623763263,-0.5063368678,-0.3114254177,-0.0956727415,-0.2568378150,0.0171723627
-0.1552165300,-0.2444492728,0.0035760249,0.3686352968,0.3035322428,0.0077062496,0.3780937195,0.3109163046,-0.1601543427,-0.5738843083
-0.2734681070,-0.2447533607,0.3513998687,0.3169549406,0.1038536280,-0.6125808954,-0.5388700962,0.3257550895,0.3501968384,0.4263960421
0.2677267194,-0.4631575942,0.3889907598,0.2247012109,-0.6838104725,0.2584961057,0.1056647971,-0.1327961981,0.4025563598,-0.4471813738
-0.2613167763,-0.0849486068,0.5450977087,0.4549023509,-0.1339922100,-0.4765364826,-0.4054347277,0.4572823644,0.3685314953,-0.4396435022
0.1499056816,0.4251117706,0.3040389419,-0.5452844501,0.5388363600,-0.2404175997,0.4775699973,-0.2713079751,-0.5065101981,-0.2592781484
-0.5643138885,-0.2798234522,0.5314317346,0.4943956435,-0.3784305751,0.4348545372,-0.3357385099,0.5434687138,0.0120260268,-0.3972808719
-0.5544723272,0.3814937472,-0.4102631807,-0.6132335067,0.3928983212,-0.2617132068,-0.4439431727,0.3736284375,0.3900229037,0.3597965539
-0.1082477123,0.5806334615,0.5529791117,0.4900363684,-0.1325490028,-0.3438002467,-0.3083808124,0.6340161562,-0.4327696860,-0.4630141258
-0.4083866477,-0.4041992724,0.0148012405,-0.3078000844,0.4036580920,0.4793340564,-0.2572829127,0.3887394071,-0.3354392648,0.0289186686
0.6137874722,0.4008469880,0.5151542425,-0.3587084115,-0.3152148724,-0.3352696896,-0.1545890421,-0.0866091922,0.5095359087,-0.3536829054
-0.3585072458,0.5817321539,0.5761789680,0.1369715184,0.0317642614,0.0967058241,-0.4943972528,0.1491360217,-0.4561422467,-0.5231061578
-0.2303170860,0.0622183010,0.0012223106,-0.2915900946,-0.0752178207,-0.1756900400,0.2069592476,0.7879436612,-0.1546070129,-0.2788482010
-0.1934322417,0.2774340808,0.3996748328,0.4157449603,-0.1280813217,-0.3992614150,-0.3607190847,0.2739869356,-0.4124214649,-0.3132767677
-0.3751800060,0.6222532988,0.6093717217,0.4413635135,-0.1869832575,-0.1765848398,-0.1982908100,0.6078462005,-0.2520250380,-0.5188193917
0.4313598573,-0.0535276160,-0.3555917442,-0.2646661997,-0.5067750812,0.3176862597,0.4116813242,0.3162271082,0.3448522687,-0.4978938699
-0.4123691618,0.3933986723,-0.6389186382,0.5022699833,0.1350428015,0.4640032649,-0.4108454883,-0.3105915189,-0.3865581751,0.4281997681
-0.4800504148,-0.0187683441,-0.5486683249,-0.2440175563,0.3196921349,0.4356144965,0.4736824334,-0.1697329134,0.3543830514,-0.0112622045
0.0088390587,-0.3675925434,0.4533110857,-0.1569082588,0.4458206296,0.2431610972,0.4692165554,-0.4236733317,-0.3983504772,-0.4782709479
-0.1898250729,-0.6764549613,0.0658662841,0.2331898510,0.1941454858,0.1662645638,0.2900453806,-0.0299017448,0.1034229919,-0.7671728134
0.3863894641,-0.1807067543,-0.5026014447,-0.1282304674,-0.2041298896,-0.1477192789,0.3721720874,0.3733814061,-0.6034936905,0.3494415879
0.5042272806,-0.1595381647,-0.3624007404,-0.2504915893,-0.3201494515,0.4951348305,0.5156050920,-0.4218988121,0.4109407067,-0.1943475902
-0.4078793526,0.4016889334,0.4405372441,-0.3106301427,0.0794566572,0.0330038778,0.4136372209,0.0020551281,-0.5590736866,-0.2182047069
-0.1522918195,0.3489385545,0.3649281859,0.3593510091,0.1633462608,-0.4998843670,0.0266925059,0.3780269921,0.3156706095,-0.4556623399
-0.0452665500,-0.1868883222,-0.2819980383,-0.1102145389,-0.1119916812,0.2784221470,-0.0315800607,-0.2141063362,0.3344688118,-0.1133246720
-0.4820094705,-0.1768000126,0.4622604847,0.0303879064,-0.4604756534,0.5026302934,0.5228070021,-0.2374393791,0.4733281136,-0.0067352466
0.3041286767,-0.5346202850,-0.1225264966,0.3177279830,-0.5376865268,0.3096266687,-0.6669068336,0.2405915260,0.2061876655,0.2574809492
0.0302092507,0.2554058731,-0.5240329504,0.1794455945,0.2845269144,-0.4397964776,-0.8505441546,0.1096123382,0.2702197433,0.2511845827
-0.1514656395,0.2770307958,-0.1908397675,0.2118610889,0.0054967050,-0.1122424752,0.0695332587,-0.1178116351,0.3405256569,-0.2595855296
-0.1786273867,-0.3290784955,0.0809085667,-0.6866760254,0.2452557385,0.1760687232,0.3341631591,-0.3313543499,0.2446597219,-0.3074208796
-0.1589294970,0.3886902630,0.4689712524,0.4385420084,-0.2295882553,-0.4228410721,-0.0649780035,0.5413118005,-0.5358600616,-0.5796077847
0.3448885083,-0.5047050714,0.3660252094,0.3863551319,-0.3708315492,0.3124007285,-0.4973033369,-0.6018962264,0.3692653775,0.3358420730
-0.3475430608,0.3105551004,0.4188486338,-0.2511346638,-0.1186881885,-0.2084223330,0.3371049464,-0.3063763976,0.3339860141,-0.6620261669
-0.3032292426,0.4829670489,-0.2699728608,0.5815091729,-0.4709703028,0.5390856862,-0.3309392631,-0.2369335741,-0.4132468402,-0.2090339512
0.4661452472,0.3218601048,-0.3247122467,0.3675317168,-0.2935096920,0.4651412964,0.3441464901,-0.6280478239,-0.3561647236,-0.3337610364
-0.3646453619,0.1193527579,0.3557188213,0.0866154134,-0.0183172245,-0.1205447242,-0.0907314569,0.3676196635,0.3378374279,-0.6616690159
-0.2433382273,-0.3461033702,0.2002137452,0.4989423156,-0.3773216903,-0.2987267971,-0.1710851640,0.3875747025,-0.0677405372,0.4522976279
0.4290641248,0.4053128660,-0.3493653536,-0.5130662918,-0.4042891264,0.4004562497,0.4362078905,-0.3594344556,0.3638514876,0.2086943835
-0.3792232573,0.6089888215,0.1762016863,-0.4894505441,0.0389960892,0.0292638894,0.6929269433,-0.0969918743,-0.0416468047,-0.3489951193
