-0.16670936,-0.22824702,0.19848289,0.14682685,-0.16852006
0.17305845,-0.17290266,-0.17043287,0.18941179,-0.18209489
0.1712746,-0.18621314,-0.16187546,-0.15090726,-0.20024768
-0.17732152,-0.17694928,-0.16972955,-0.17221132,-0.17279938
-0.21996441,-0.19530861,-0.20995116,-0.1506013,-0.20473568
-0.16813703,-0.17579985,0.20346326,0.19836463,-0.19171518
0.17313531,-0.14384535,-0.17696182,-0.15413147,-0.17299727
0.2309935,-0.17540696,-0.20257044,-0.18020573,-0.22058152
-0.16110191,-0.21942772,-0.16318619,-0.17199138,-0.232104
-0.20306756,-0.19708392,-0.20367123,-0.1756938,-0.2109254
0.22590095,-0.19507496,-0.16557826,-0.20804611,-0.21380435
-0.15202789,0.14680827,-0.18948662,-0.21074612,-0.20580196
-0.19102046,0.2007802,-0.19241048,-0.18126483,-0.14731002
-0.17972334,-0.15896545,-0.19948487,-0.1980567,-0.22396253
0.16432267,-0.20400634,-0.17780018,-0.19759019,-0.227058
0.17238808,0.22711074,-0.20695712,-0.21990918,-0.16717382
-0.20138206,0.1773157,0.15077749,-0.2214975,-0.17811306
-0.16012497,0.16545166,0.17316422,-0.17227304,-0.14695956
-0.1979252,-0.23105055,-0.15654118,0.14816321,-0.2103069
-0.2183467,-0.16717269,-0.16186823,0.2293004,-0.18412282
-0.21766579,-0.15642858,-0.15537299,-0.17423134,-0.17463003
-0.2215246,-0.19756104,0.22954606,-0.18078223,-0.23128653
-0.14472744,0.21724561,0.21846943,-0.16312328,-0.1672608
-0.14588518,0.20514393,0.14626731,0.1648717,-0.17332493
-0.22627053,0.15412992,0.1537151,0.15874411,-0.16924794
0.21775278,-0.2129384,-0.20976746,-0.19784485,-0.20341296
-0.1998939,0.18228072,-0.14590694,-0.23128876,-0.1783143
-0.20578434,-0.21684541,-0.17562257,-0.16168632,-0.14754924
0.16415013,-0.19107004,0.15276246,-0.21246138,-0.18345287
0.21155639,-0.19662881,0.21515296,-0.18772459,-0.1998288
-0.17721471,-0.151168,-0.16923688,0.1707374,0.16698037
0.2299623,-0.15260191,-0.1564995,0.16085228,-0.23130567
-0.21926463,0.20363565,-0.14517656,-0.20726617,-0.23202235
0.14558129,0.20452294,0.21871004,-0.19640885,-0.18641606
-0.22009745,0.16719082,-0.21733168,0.2167132,0.17876421
-0.20625418,-0.19251204,0.207838,-0.21245182,-0.19400346
0.20662643,-0.1929561,-0.17317834,-0.21770276,-0.19018494
0.16595721,-0.1464953,-0.23233762,-0.21015656,-0.20532413
